Id,airline_sentiment,airline,text,retweet_count,user_timezone
1960,negative,Southwest,"@SouthwestAir no need, I know the status, you Cancelled Flightled instead of delaying the flight.",0,Central Time (US & Canada)
2530,negative,US Airways,@USAirways Now the next plane had a broken seat!  My row!  Another hour delay!  #mad,0,
6425,positive,United,@united met with agent. All taken care of. Thx for reply,0,Eastern Time (US & Canada)
237,negative,Delta,@JetBlue is the worst. I have to postpone my trip and they can't accommodate guests like @SouthwestAir #NeverAgain,0,Central Time (US & Canada)
1133,negative,Southwest,@SouthwestAir needed my flight info so I can add my rapid rewards to my flight ... First time I have flown with SW - won't do it again #mad,0,
7203,positive,Southwest,@SouthwestAir thank you!!!,0,
6870,positive,Southwest,@SouthwestAir yes please,0,Central Time (US & Canada)
6451,positive,United,@united Hmmm...seems like this could be something to be changed to be more #flyerfriendly.,0,Eastern Time (US & Canada)
6558,positive,United,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,0,
6726,positive,United,@united Sure did! Only waited about 15min. Yay!,0,Seoul
2978,negative,United,“@united: @4geiger It looks like form the photo that something burst out of your luggage. Is this correct? ^JH” always blame the customer,0,
7201,positive,Southwest,"@SouthwestAir LOVE your TV ad with the girl dancing. Makes me laugh every time, AND now I want to take a trip! :-)",0,Pacific Time (US & Canada)
7519,positive,Delta,@JetBlue thank you!,0,Eastern Time (US & Canada)
6706,positive,United,@united and they were traveling as guests of a mileage plus member using that members miles. Great customer service.,0,
6507,positive,United,@united give her the recognition she deserves!,0,Central Time (US & Canada)
7770,positive,Delta,@JetBlue loving the free #wifi and #legroom ✈️ #SeattleBound,0,Pacific Time (US & Canada)
7476,positive,Delta,"@JetBlue if I had my tux, it'd be a date! #UMosaicMeCrazy http://t.co/hap4gboSTU",0,Eastern Time (US & Canada)
1826,negative,United,"@united Found flight after 2.5 hrs. How am I offered a $200 flight voucher 12 hrs before, lose my seat out of neglect, then get nothing?",0,Eastern Time (US & Canada)
593,negative,United,@united Just let the employees know that good service and a kind attitude towards customers is vital in this kind of business. Thanks,1,
2725,negative,Southwest,@SouthwestAir I never got a Cancelled Flightlation text from this morning either #bushleague or a number to call #weakservice,0,Eastern Time (US & Canada)
560,negative,US Airways,@USAirways delayed I'm charlotte big surprise,0,
6828,positive,Southwest,"@SouthwestAir Thanks, you guys are the best",0,Atlantic Time (Canada)
6144,positive,Virgin America,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),0,Pacific Time (US & Canada)
243,negative,United,"@united define ""appreciate"". I doubt the worst major airline in the USA acts on much feedback.",0,Central Time (US & Canada)
405,negative,American,@AmericanAir Any reason why my 1463 flight to Chicago is boarding and I still don't have a seat assignment? Seriously?,0,
1442,negative,Southwest,@SouthwestAir your gate agent re-routed an impossible itinerary and we had to find a new airline to get us home. Super bummed about this,0,Pacific Time (US & Canada)
261,negative,Delta,@JetBlue I don't want to seem crazy! Have already asked twice!,0,
7656,positive,Delta,@JetBlue excellent. you guys are the best,0,Eastern Time (US & Canada)
7945,positive,US Airways,@USAirways First class service on US 769 PHL-MCO today from the flight attendant in F. I didn't catch her name but she was top notch!,0,
1689,negative,Delta,".@JetBlue Ah grasshopper, your twitterz kung fu no good.  Hire geeks. http://t.co/8MWItRi9kF",0,
1725,negative,US Airways,"@USAirways stuck on Tarmac for 30 mins at PHL waiting for someone to load baggage,ridiculous http://t.co/BRCsjBxG2s",1,Eastern Time (US & Canada)
7104,positive,Southwest,"@SouthwestAir thanks for your attention, I've been flying southwest for 3 years and haven't had this issue in the past.",0,Mountain Time (US & Canada)
2496,negative,United,"@United - routing a person from Houston to Newark, NJ  and then to SFO is not acceptable.",0,Pacific Time (US & Canada)
6596,positive,United,"@united I was well taken care of, thanks. I've already been sent a survey request &amp; I'll share my positive experience (despite delay)",0,Central Time (US & Canada)
340,negative,Virgin America,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,0,Eastern Time (US & Canada)
6348,positive,United,@united Thanks for looking into this and for getting back to me via DM. Glad to hear my bag is finally being delivered to me. Thanks again!,0,Eastern Time (US & Canada)
1601,negative,American,"@AmericanAir 's computer systems are down, can't leave without a flight plan! Any ETA, American air?",0,Central Time (US & Canada)
2556,negative,US Airways,@USAirways you denied a mom her AM flight because she NEEDED her breast pumping parts on a full flight? Please FIX this ASAP!! #freeflight,4,
2785,negative,United,@united LE2V9D pnr numbered flight. The first leg is Cancelled Flightled due to bad weather in iatanbul. How can i make a reFlight Booking Problems,0,
1523,negative,United,"@united If you consider 50 mins for bags @ 10:00pm on a Sunday night ""as fast as they can"", you should reconsider what you think that means.",0,Pacific Time (US & Canada)
6505,positive,United,"@united I may not hit any new status this year, but I’ve flown several times this year and have tried to book with y’all every time!",0,Central Time (US & Canada)
7733,positive,Delta,@JetBlue ok. I'll book JB to JFK then book to ATH. Thank you.,0,Pacific Time (US & Canada)
8067,positive,US Airways,@USAirways thanks :),0,Adelaide
7287,positive,Southwest,@SouthwestAir finally got through. Thanks!,0,
7394,positive,Delta,LMAO “@JetBlue: Our fleet's on fleek. http://t.co/aIyC9WV5oq”,0,Central Time (US & Canada)
1766,negative,American,@americanair been calling your for 4+ hours to reschedule a flight to #DFW due to weather and your won't even let me stay on hold.....,0,Eastern Time (US & Canada)
6887,positive,Southwest,@SouthwestAir I continue to be amazed by the amazing customer service.  Thank you SWA!,0,
7061,positive,Southwest,@SouthwestAir I WOULD DO ANYTHING FOR tickets to the VEGAS... ANYTHING. I love imagine dragons so much!!,0,
8144,positive,American,"@AmericanAir great, thanks!",0,
363,negative,US Airways,@USAirways 13 years of Naval Service and I run the travel department for all my commands...,0,
8415,positive,American,@AmericanAir it was 1265 coming and next catching 2396 home to DCA. Let's get another great leg too tonight!,0,Eastern Time (US & Canada)
7830,positive,Delta,@JetBlue great smooth flight too! 👏👍,0,Eastern Time (US & Canada)
7272,positive,Southwest,@SouthwestAir knows whats up! That #BlackHistoryMonth commercial. Just another thing to add to reasons why I fly with #SouthWestAirlines,0,Eastern Time (US & Canada)
8040,positive,US Airways,"@USAirways captain on flight 1712 from PHX-PHL at 3:55 tonight was hilarious. ""Greetings from the pointy end of the airplane"" haha thanks!",0,Eastern Time (US & Canada)
2562,negative,US Airways,"@USAirways is struggling. had me on hold for 25 minutes, kicked me back to the start, then said they couldnt handle the amount of calls",0,Mountain Time (US & Canada)
6105,positive,Virgin America,@VirginAmerica @virginmedia I'm flying your #fabulous #Seductive skies again! U take all the #stress away from travel http://t.co/ahlXHhKiyn,0,Eastern Time (US & Canada)
7984,positive,US Airways,@USAirways Shavon at customer service desk in Charlotte was fantastic! So helpful and smiling evn after what sounds like long day.Reward her,0,Quito
8083,positive,US Airways,@USAirways  that would be lovely! You have great people working in your organization.,0,
8023,positive,US Airways,"@USAirways thanks to the gate agent in State College, PA that was able to get me on an earlier flight AND figure out an earlier connection!",0,Central Time (US & Canada)
2102,negative,Delta,"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!",0,Quito
632,negative,US Airways,@USAirways  2 hours on hold and issue still not resolved. hope to make my flight in 12 hours. for every minute of talk = 20 minutes of hold,0,
2493,negative,Delta,See what you started now @nytimes RT @JetBlue: Our fleet's on fleek. http://t.co/atd2Sm8HF4,0,Eastern Time (US & Canada)
2665,negative,United,@United gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! @unfriendly,0,Eastern Time (US & Canada)
6324,positive,United,@united look at this beauty 😉 dc 10 united airlines 😉 http://t.co/MvYoizRPdE,0,
6414,positive,United,"@united Nicole at Quito airport took great care of us this week. Handled lost baggage, seat changes. Very professional/nice. Pat her back.",0,Eastern Time (US & Canada)
6199,positive,Virgin America,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",0,Pacific Time (US & Canada)
2334,negative,US Airways,@USAirways checked in last night @ airport by supervisor w boarding pass for 1A - boarding today seat changed to 7F. How does that happen?,1,London
6691,positive,United,@united sorry to hear outsourcing plan. Boise is best staff/cust service in the country. #boise,0,Mountain Time (US & Canada)
1494,negative,American,@AmericanAir Cancelled Flighted our flight and now are still delayed...NOT COOL.,0,Eastern Time (US & Canada)
2401,negative,American,@AmericanAir Need to go frm TPA to MCI tmrw &amp; my connection thru DFW is Cancelled Flightled. Can u connect me thru a diff city? Been on hold for 2 hrs,0,Eastern Time (US & Canada)
1232,negative,US Airways,@USAirways my in-laws flight Cancelled Flighted 4 tonight. U auto rebooked 4 flight on Tuesday that doesn't work. Can you help reFlight Booking Problems them?,0,Central Time (US & Canada)
2661,negative,Southwest,@SouthwestAir please please please answer the phone. . .,0,Central Time (US & Canada)
2817,negative,United,@united no they were to busy taking to each other and I needed to get to an audition.,0,
7957,positive,US Airways,@USAirways i hope i get the opportunity to join the team with this job opening!,0,Alaska
8302,positive,American,"@AmericanAir Thanks gang! Mind if I ask, do you handle all of your Social Media in house?",0,Central Time (US & Canada)
6918,positive,Southwest,@SouthwestAir @AmericanAir y'all are better then @united,0,
6570,positive,United,"@united i got it at the gate, thanks for checking!",0,Eastern Time (US & Canada)
7438,positive,Delta,@JetBlue Thank you. Fingers crossed.,0,Eastern Time (US & Canada)
8416,positive,American,@AmericanAir i appreciate your apology. Sincerely. Thank you. That's really all I ever wanted to begin with.,0,
1735,negative,Southwest,"But expect no help from -&gt;@SouthwestAir &lt;-.  Our flt was canx at the last minute for ""weather.""  We flew home on weatherless @united.",0,Central Time (US & Canada)
2823,negative,US Airways,@USAirways What's the seat assignment policy? Why let us choose a seat only to change it on us two weeks Late Flightr?,0,Eastern Time (US & Canada)
